customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,r_j_score,f_j_score,m_j_score,rfm_j_score,rfm_segment,rfm_j_segment,kmeans_cluster,kmeans_segment,HDBSCAN_cluster,HDBSCAN_segment
3101,61.0,3,470.7999999999998,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
3102,106.0,4,2883.51,4,4,2,442,3,3,3,333,3 big spenders,4 almost lost,4,6,-1,6 noise
3103,59.0,8,5040.879999999999,3,1,1,311,2,2,2,222,3 big spenders,2 loyal customers,7,4,-1,6 noise
3104,49.0,5,3491.3799999999997,3,3,2,332,2,3,3,233,3 big spenders,5 recent customers,0,5,4,4 almost lost
3105,10.0,6,4916.08,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
3106,199.0,4,2146.56,4,4,3,443,4,3,3,433,7 lost cheap customers,4 almost lost,1,7,-1,6 noise
3107,95.0,3,3113.13,4,4,2,442,2,4,3,243,3 big spenders,5 recent customers,4,6,-1,6 noise
3108,53.0,7,5916.21,3,2,1,321,2,2,1,221,3 big spenders,2 loyal customers,6,3,-1,6 noise
3109,169.0,5,3080.63,4,3,2,432,3,3,3,333,3 big spenders,4 almost lost,4,6,-1,6 noise
3110,17.0,3,1429.5400000000002,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,8,8,0,5 lost customers
3111,48.0,4,1381.19,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
3112,11.0,8,3035.96,1,1,2,112,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
3113,109.0,8,4144.860000000001,4,1,1,411,3,2,2,322,3 big spenders,3 big spenders,0,5,-1,6 noise
3114,3.0,4,1942.45,1,4,3,143,1,3,4,134,5 recent customers,5 recent customers,1,7,0,5 lost customers
3115,195.0,5,4020.9100000000003,4,3,2,432,4,3,2,432,3 big spenders,3 big spenders,0,5,-1,6 noise
3116,98.0,5,1646.29,4,3,4,434,2,3,4,234,4 almost lost,5 recent customers,8,8,0,5 lost customers
3117,25.0,9,8531.16,2,1,1,211,1,1,1,111,2 loyal customers,1 best customers,5,1,-1,6 noise
3118,12.0,9,6243.82,1,1,1,111,1,1,1,111,1 best customers,1 best customers,2,2,-1,6 noise
3119,5.0,4,2330.3900000000003,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
3120,20.0,7,4179.110000000001,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
3121,48.0,6,3164.13,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,4,6,4,4 almost lost
3122,143.0,4,3903.0299999999997,4,4,2,442,3,3,2,332,3 big spenders,3 big spenders,0,5,-1,6 noise
3123,0.0,4,1248.49,1,4,4,144,1,3,4,134,5 recent customers,5 recent customers,8,8,-1,6 noise
3124,38.0,3,401.5,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
3125,9.0,4,1702.4299999999998,1,4,4,144,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
3126,40.0,8,4916.639999999999,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
3127,35.0,4,3898.4999999999995,2,4,2,242,1,3,2,132,3 big spenders,3 big spenders,0,5,3,3 good - recent
3128,104.0,5,3687.54,4,3,2,432,3,3,2,332,3 big spenders,3 big spenders,0,5,-1,6 noise
3129,16.0,5,3590.37,1,3,2,132,1,3,3,133,3 big spenders,5 recent customers,0,5,4,4 almost lost
3130,0.0,5,3792.78,1,3,2,132,1,3,2,132,3 big spenders,3 big spenders,0,5,-1,6 noise
3131,17.0,8,2725.7599999999998,1,1,3,113,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
3132,23.0,5,3426.5400000000004,2,3,2,232,1,3,3,133,3 big spenders,5 recent customers,0,5,4,4 almost lost
3133,11.0,6,2323.16,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
3134,64.0,7,7491.11,3,2,1,321,2,2,1,221,3 big spenders,2 loyal customers,2,2,-1,6 noise
3135,121.0,7,3983.97,4,2,2,422,3,2,2,322,3 big spenders,3 big spenders,0,5,-1,6 noise
3136,25.0,4,1210.2099999999998,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
3137,116.0,6,1545.83,4,2,4,424,3,2,4,324,4 almost lost,4 almost lost,8,8,-1,6 noise
3138,69.0,4,3168.15,3,4,2,342,2,3,3,233,3 big spenders,5 recent customers,4,6,4,4 almost lost
3139,11.0,3,1783.7999999999997,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,8,8,0,5 lost customers
3140,40.0,3,673.21,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
3141,70.0,7,1696.3900000000003,3,2,4,324,2,2,4,224,4 almost lost,2 loyal customers,8,8,0,5 lost customers
3142,12.0,4,900.0,1,4,4,144,1,3,4,134,5 recent customers,5 recent customers,3,9,-1,6 noise
3143,20.0,11,3361.84,2,1,2,212,1,1,3,113,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
3144,64.0,3,665.1700000000001,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
3145,68.0,6,4067.6400000000003,3,2,2,322,2,2,2,222,3 big spenders,2 loyal customers,0,5,-1,6 noise
3146,54.0,8,6856.09,3,1,1,311,2,2,1,221,3 big spenders,2 loyal customers,2,2,-1,6 noise
3147,3.0,6,1273.0800000000002,1,2,4,124,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
3148,55.0,6,3460.3300000000004,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,0,5,4,4 almost lost
3149,22.0,3,2036.78,2,4,3,243,1,4,3,143,5 recent customers,5 recent customers,1,7,4,4 almost lost
3150,87.0,7,1234.13,3,2,4,324,2,2,4,224,4 almost lost,2 loyal customers,8,8,0,5 lost customers
3151,13.0,9,2916.57,1,1,2,112,1,1,3,113,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
3152,11.0,6,2168.41,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
3153,127.0,5,4732.48,4,3,1,431,3,3,2,332,3 big spenders,3 big spenders,7,4,-1,6 noise
3154,14.0,7,2243.1000000000004,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
3155,43.0,4,1250.08,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
3156,4.0,3,311.6099999999999,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
3157,10.0,8,4886.130000000001,1,1,1,111,1,2,2,122,1 best customers,2 loyal customers,7,4,-1,6 noise
3158,16.0,6,2532.4,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
3159,25.0,2,3222.44,2,4,2,242,1,4,3,143,3 big spenders,5 recent customers,4,6,4,4 almost lost
3160,52.0,4,2307.21,3,4,3,343,2,3,3,233,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
3161,83.0,1,198.22000000000003,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
3162,110.0,2,2133.8799999999997,4,4,3,443,3,4,3,343,7 lost cheap customers,7 lost cheap customers,1,7,-1,6 noise
3163,14.0,6,1496.78,1,2,4,124,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
3164,98.0,5,2601.59,4,3,3,433,2,3,3,233,4 almost lost,5 recent customers,4,6,4,4 almost lost
3165,77.0,8,3167.8900000000003,3,1,2,312,2,2,3,223,3 big spenders,2 loyal customers,4,6,-1,6 noise
3166,47.0,7,5155.63,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,6,3,-1,6 noise
3167,73.0,3,2208.5200000000004,3,4,3,343,2,4,3,243,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
3168,91.0,4,5170.51,4,4,1,441,2,3,2,232,3 big spenders,3 big spenders,6,3,-1,6 noise
3169,0.0,7,4539.950000000001,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
3170,44.0,6,4344.71,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
3171,75.0,3,2072.72,3,4,3,343,2,4,3,243,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
3172,55.0,4,676.9799999999999,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
3173,45.0,6,4681.85,3,2,1,321,2,2,2,222,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
3174,24.0,6,2346.62,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
3175,260.0,3,1801.14,4,4,3,443,4,4,4,444,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
3176,24.0,9,2701.29,2,1,3,213,1,1,3,113,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
3177,68.0,6,2090.9900000000002,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,1,7,4,4 almost lost
3178,29.0,5,4339.76,2,3,1,231,1,3,2,132,3 big spenders,3 big spenders,7,4,2,1 best - most recent
3179,268.0,1,459.46000000000015,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
3180,145.0,2,1189.1999999999998,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,8,8,-1,6 noise
3181,9.0,6,5001.0,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
3182,84.0,4,909.45,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
3183,11.0,8,2059.05,1,1,3,113,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
3184,68.0,8,5310.299999999999,3,1,1,311,2,2,2,222,3 big spenders,2 loyal customers,6,3,-1,6 noise
3185,18.0,7,1939.7599999999998,2,2,3,223,1,2,4,124,2 loyal customers,2 loyal customers,1,7,0,5 lost customers
3186,19.0,5,4279.33,2,3,1,231,1,3,2,132,3 big spenders,3 big spenders,7,4,2,1 best - most recent
3187,63.0,5,1034.6999999999998,3,3,4,334,2,3,4,234,4 almost lost,5 recent customers,8,8,-1,6 noise
3188,116.0,5,1363.1599999999999,4,3,4,434,3,3,4,334,4 almost lost,4 almost lost,8,8,-1,6 noise
3189,56.0,2,50.17999999999998,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
3190,92.0,8,2529.2999999999997,4,1,3,413,2,2,3,223,4 almost lost,2 loyal customers,1,7,-1,6 noise
3191,7.0,8,5673.639999999999,1,1,1,111,1,2,1,121,1 best customers,2 loyal customers,6,3,-1,6 noise
3192,188.0,4,2865.0899999999997,4,4,2,442,4,3,3,433,3 big spenders,4 almost lost,4,6,-1,6 noise
3193,10.0,6,2362.31,1,2,3,123,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
3194,86.0,3,2310.75,3,4,3,343,2,4,3,243,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
3195,49.0,8,3143.7300000000005,3,1,2,312,2,2,3,223,3 big spenders,2 loyal customers,4,6,4,4 almost lost
3196,50.0,7,2929.0099999999998,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,4,6,4,4 almost lost
3197,3.0,5,2762.32,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
3198,101.0,4,3989.3499999999995,4,4,2,442,2,3,2,232,3 big spenders,3 big spenders,0,5,-1,6 noise
3199,13.0,8,6329.52,1,1,1,111,1,2,1,121,1 best customers,2 loyal customers,2,2,-1,6 noise
3200,39.0,5,1001.7500000000005,2,3,4,234,1,3,4,134,5 recent customers,5 recent customers,3,9,0,5 lost customers
3201,21.0,7,5655.870000000001,2,2,1,221,1,2,1,121,2 loyal customers,2 loyal customers,6,3,-1,6 noise
3202,11.0,8,4083.3600000000006,1,1,2,112,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
3203,7.0,3,1744.21,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,8,8,0,5 lost customers
3204,34.0,9,3570.0099999999993,2,1,2,212,1,1,3,113,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
3205,96.0,6,2261.79,4,2,3,423,2,2,3,223,4 almost lost,2 loyal customers,1,7,-1,6 noise
3206,75.0,7,2991.0099999999998,3,2,2,322,2,2,3,223,3 big spenders,2 loyal customers,4,6,-1,6 noise
3207,81.0,5,1263.28,3,3,4,334,2,3,4,234,4 almost lost,5 recent customers,8,8,0,5 lost customers
3208,53.0,8,4121.17,3,1,2,312,2,2,2,222,3 big spenders,2 loyal customers,0,5,3,3 good - recent
3209,9.0,4,1732.0299999999997,1,4,4,144,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
3210,9.0,5,2023.6899999999998,1,3,3,133,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
3211,35.0,3,2302.94,2,4,3,243,1,4,3,143,5 recent customers,5 recent customers,1,7,4,4 almost lost
3212,99.0,7,7666.65,4,2,1,421,2,2,1,221,3 big spenders,2 loyal customers,2,2,-1,6 noise
3213,68.0,5,2122.62,3,3,3,333,2,3,3,233,4 almost lost,5 recent customers,1,7,4,4 almost lost
3214,68.0,4,2969.7699999999995,3,4,2,342,2,3,3,233,3 big spenders,5 recent customers,4,6,4,4 almost lost
3215,66.0,7,7247.329999999999,3,2,1,321,2,2,1,221,3 big spenders,2 loyal customers,2,2,-1,6 noise
3216,0.0,4,1236.19,1,4,4,144,1,3,4,134,5 recent customers,5 recent customers,8,8,-1,6 noise
3217,8.0,11,5564.080000000001,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,6,3,-1,6 noise
3218,216.0,5,1526.81,4,3,4,434,4,3,4,434,4 almost lost,4 almost lost,8,8,-1,6 noise
3219,27.0,8,2096.27,2,1,3,213,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
3220,40.0,8,4304.219999999999,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,7,4,2,1 best - most recent
3221,111.0,9,4743.61,4,1,1,411,3,1,2,312,3 big spenders,3 big spenders,7,4,-1,6 noise
3222,15.0,2,808.8499999999999,1,4,4,144,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
3223,35.0,7,4540.47,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
3224,51.0,9,4001.52,3,1,2,312,2,1,2,212,3 big spenders,2 loyal customers,0,5,3,3 good - recent
3225,8.0,7,4805.02,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
3226,20.0,4,366.04999999999995,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,3,9,-1,6 noise
3227,3.0,6,3386.57,1,2,2,122,1,2,3,123,2 loyal customers,2 loyal customers,0,5,4,4 almost lost
3228,40.0,7,5814.450000000001,2,2,1,221,1,2,1,121,2 loyal customers,2 loyal customers,6,3,-1,6 noise
3230,69.0,5,3890.0,3,3,2,332,2,3,2,232,3 big spenders,3 big spenders,0,5,-1,6 noise
3231,1.0,7,3569.02,1,2,2,122,1,2,3,123,2 loyal customers,2 loyal customers,0,5,-1,6 noise
3232,8.0,13,8903.619999999999,1,1,1,111,1,1,1,111,1 best customers,1 best customers,5,1,-1,6 noise
3233,80.0,3,781.4599999999998,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
3234,149.0,2,943.2,4,4,4,444,3,4,4,344,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
3235,222.0,1,574.6200000000001,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
3237,176.0,7,3919.85,4,2,2,422,3,2,2,322,3 big spenders,3 big spenders,0,5,-1,6 noise
3238,29.0,5,2076.89,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
3239,2.0,6,1768.67,1,2,4,124,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
3240,38.0,10,5534.52,2,1,1,211,1,1,2,112,2 loyal customers,2 loyal customers,6,3,-1,6 noise
3241,7.0,6,3695.1499999999996,1,2,2,122,1,2,2,122,2 loyal customers,2 loyal customers,0,5,-1,6 noise
3242,49.0,7,8252.689999999999,3,2,1,321,2,2,1,221,3 big spenders,2 loyal customers,5,1,-1,6 noise
3243,163.0,4,1202.87,4,4,4,444,3,3,4,334,7 lost cheap customers,4 almost lost,8,8,-1,6 noise
3244,21.0,4,1007.1299999999999,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,3,9,-1,6 noise
3245,93.0,6,1935.5100000000002,4,2,3,423,2,2,4,224,4 almost lost,2 loyal customers,1,7,0,5 lost customers
3246,99.0,5,1947.8000000000002,4,3,3,433,2,3,4,234,4 almost lost,5 recent customers,1,7,-1,6 noise
3247,44.0,8,3802.55,2,1,2,212,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
3248,58.0,4,872.3900000000001,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
3249,33.0,7,6210.72,2,2,1,221,1,2,1,121,2 loyal customers,2 loyal customers,2,2,-1,6 noise
3250,85.0,6,2762.5299999999997,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,4,6,4,4 almost lost
3251,7.0,11,6264.88,1,1,1,111,1,1,1,111,1 best customers,1 best customers,2,2,-1,6 noise
3252,18.0,7,2574.5,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
3253,5.0,3,4031.65,1,4,2,142,1,4,2,142,3 big spenders,3 big spenders,0,5,-1,6 noise
3254,31.0,6,1592.0499999999997,2,2,4,224,1,2,4,124,2 loyal customers,2 loyal customers,8,8,0,5 lost customers
3255,2.0,6,5322.5599999999995,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
3256,12.0,10,7287.869999999999,1,1,1,111,1,1,1,111,1 best customers,1 best customers,2,2,-1,6 noise
3257,6.0,3,2064.46,1,4,3,143,1,4,3,143,5 recent customers,5 recent customers,1,7,4,4 almost lost
3258,17.0,8,4821.9,1,1,1,111,1,2,2,122,1 best customers,2 loyal customers,7,4,1,2 best - high spend
3259,32.0,2,421.01,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
3260,124.0,3,1938.37,4,4,3,443,3,4,4,344,7 lost cheap customers,7 lost cheap customers,1,7,-1,6 noise
3261,38.0,6,4363.99,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,2,1 best - most recent
3262,1.0,10,4290.81,1,1,1,111,1,1,2,112,1 best customers,2 loyal customers,7,4,2,1 best - most recent
3263,23.0,5,843.7100000000003,2,3,4,234,1,3,4,134,5 recent customers,5 recent customers,3,9,-1,6 noise
3264,23.0,8,4240.24,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,7,4,2,1 best - most recent
3265,88.0,7,741.1299999999997,4,2,4,424,2,2,4,224,4 almost lost,2 loyal customers,3,9,-1,6 noise
3266,71.0,7,2269.93,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,1,7,4,4 almost lost
3267,88.0,6,4449.68,4,2,1,421,2,2,2,222,3 big spenders,2 loyal customers,7,4,-1,6 noise
3268,132.0,6,4250.46,4,2,1,421,3,2,2,322,3 big spenders,3 big spenders,7,4,-1,6 noise
3269,35.0,4,1892.5600000000002,2,4,3,243,1,3,4,134,5 recent customers,5 recent customers,1,7,0,5 lost customers
3270,122.0,5,2201.06,4,3,3,433,3,3,3,333,4 almost lost,4 almost lost,1,7,-1,6 noise
3271,90.0,4,1783.1399999999999,4,4,4,444,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
3272,295.0,1,41.129999999999995,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
3273,65.0,7,6133.65,3,2,1,321,2,2,1,221,3 big spenders,2 loyal customers,6,3,-1,6 noise
3274,30.0,5,1519.4,2,3,4,234,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
3275,4.0,4,1581.0500000000002,1,4,4,144,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
3276,80.0,5,3655.39,3,3,2,332,2,3,2,232,3 big spenders,3 big spenders,0,5,-1,6 noise
3277,37.0,5,2535.9799999999996,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
3278,22.0,5,3216.13,2,3,2,232,1,3,3,133,3 big spenders,5 recent customers,4,6,4,4 almost lost
3279,297.0,1,690.49,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
3280,134.0,8,6881.08,4,1,1,411,3,2,1,321,3 big spenders,3 big spenders,2,2,-1,6 noise
3281,59.0,2,987.8200000000002,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,0,5 lost customers
3282,16.0,4,2504.2799999999997,1,4,3,143,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
3283,44.0,6,4368.410000000001,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
3284,278.0,6,2969.0400000000004,4,2,2,422,4,2,3,423,3 big spenders,4 almost lost,4,6,-1,6 noise
3285,19.0,6,3092.1400000000003,2,2,2,222,1,2,3,123,2 loyal customers,2 loyal customers,4,6,4,4 almost lost
3286,9.0,11,5817.4400000000005,1,1,1,111,1,1,1,111,1 best customers,1 best customers,6,3,-1,6 noise
3287,76.0,3,3199.1000000000004,3,4,2,342,2,4,3,243,3 big spenders,5 recent customers,4,6,-1,6 noise
3288,32.0,6,4430.640000000001,2,2,1,221,1,2,2,122,2 loyal customers,2 loyal customers,7,4,1,2 best - high spend
3289,69.0,5,3476.2299999999996,3,3,2,332,2,3,3,233,3 big spenders,5 recent customers,0,5,4,4 almost lost
3290,2.0,8,6520.130000000001,1,1,1,111,1,2,1,121,1 best customers,2 loyal customers,2,2,-1,6 noise
3291,46.0,4,2199.04,3,4,3,343,2,3,3,233,7 lost cheap customers,5 recent customers,1,7,4,4 almost lost
3292,301.0,1,15.080000000000005,4,4,4,444,4,4,4,444,7 lost cheap customers,7 lost cheap customers,3,9,-1,6 noise
3293,0.0,5,3649.71,1,3,2,132,1,3,2,132,3 big spenders,3 big spenders,0,5,4,4 almost lost
3294,62.0,4,2826.8900000000003,3,4,2,342,2,3,3,233,3 big spenders,5 recent customers,4,6,4,4 almost lost
3295,19.0,8,5246.610000000001,2,1,1,211,1,2,2,122,2 loyal customers,2 loyal customers,6,3,-1,6 noise
3296,64.0,11,4920.72,3,1,1,311,2,1,2,212,3 big spenders,2 loyal customers,7,4,1,2 best - high spend
3297,58.0,6,1521.43,3,2,4,324,2,2,4,224,4 almost lost,2 loyal customers,8,8,0,5 lost customers
3298,4.0,5,4214.38,1,3,1,131,1,3,2,132,3 big spenders,3 big spenders,7,4,-1,6 noise
3299,30.0,5,2747.5699999999997,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
3300,15.0,6,3936.4400000000005,1,2,2,122,1,2,2,122,2 loyal customers,2 loyal customers,0,5,3,3 good - recent
3301,42.0,5,1929.7800000000002,2,3,3,233,1,3,4,134,5 recent customers,5 recent customers,1,7,0,5 lost customers
3302,20.0,4,1428.2199999999998,2,4,4,244,1,3,4,134,5 recent customers,5 recent customers,8,8,0,5 lost customers
3303,20.0,5,2547.0099999999998,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,4,6,4,4 almost lost
3304,78.0,10,4236.21,3,1,1,311,2,1,2,212,3 big spenders,2 loyal customers,7,4,-1,6 noise
3305,39.0,2,124.78999999999999,2,4,4,244,1,4,4,144,5 recent customers,5 recent customers,3,9,-1,6 noise
3306,40.0,5,3473.13,2,3,2,232,1,3,3,133,3 big spenders,5 recent customers,0,5,4,4 almost lost
3307,16.0,5,4311.99,1,3,1,131,1,3,2,132,3 big spenders,3 big spenders,7,4,2,1 best - most recent
3308,67.0,3,953.15,3,4,4,344,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,0,5 lost customers
3309,24.0,5,2221.5,2,3,3,233,1,3,3,133,5 recent customers,5 recent customers,1,7,4,4 almost lost
3310,51.0,5,3121.04,3,3,2,332,2,3,3,233,3 big spenders,5 recent customers,4,6,4,4 almost lost
3311,65.0,4,1705.3899999999999,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
3312,6.0,4,3123.0299999999997,1,4,2,142,1,3,3,133,3 big spenders,5 recent customers,4,6,-1,6 noise
3313,54.0,6,2082.46,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,1,7,4,4 almost lost
3314,58.0,6,2561.12,3,2,3,323,2,2,3,223,4 almost lost,2 loyal customers,4,6,4,4 almost lost
3315,1.0,7,4892.17,1,2,1,121,1,2,2,122,2 loyal customers,2 loyal customers,7,4,-1,6 noise
3316,20.0,2,1924.03,2,4,3,243,1,4,4,144,5 recent customers,5 recent customers,1,7,0,5 lost customers
3317,87.0,4,1213.31,3,4,4,344,2,3,4,234,7 lost cheap customers,5 recent customers,8,8,0,5 lost customers
3318,151.0,4,3633.9500000000003,4,4,2,442,3,3,2,332,3 big spenders,3 big spenders,0,5,-1,6 noise
3319,22.0,7,2464.61,2,2,3,223,1,2,3,123,2 loyal customers,2 loyal customers,1,7,4,4 almost lost
3320,137.0,10,2739.5000000000005,4,1,3,413,3,1,3,313,4 almost lost,4 almost lost,4,6,-1,6 noise
3321,96.0,3,324.77999999999986,4,4,4,444,2,4,4,244,7 lost cheap customers,5 recent customers,3,9,-1,6 noise
